Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S67352528,Cliff Swallow,Petrochelidon pyrrhonota,23704,20,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2015-07-26,09:03 AM,eBird - Traveling Count,62,1,1.207,,1,,,,
S59397701,Cave Swallow,Petrochelidon fulva,23712,3,US-TX,Dallas,L783521,Crescent Bend Nature Park (Bexar Co.),29.5502272,-98.2325739,2018-04-23,07:46 AM,eBird - Traveling Count,82,1,3.086,,1,,,,
S17328206,Cave Swallow,Petrochelidon fulva,23712,X,US-TX,Denton,L128910,Big Bend NP--Santa Elena Canyon (FWTX 39),29.1668521,-103.6106873,2015-05-28,06:00 PM,eBird - Stationary Count,380,1,,,1,,,,
S36169788,Cave Swallow,Petrochelidon fulva,23712,1,US-TX,Hidalgo,L128874,Anahuac NWR (UTC 049),29.6148414,-94.5344353,2016-03-24,08:22 AM,eBird - Traveling Count,155,1,2.414,,1,,,,
S31687988,Cave Swallow,Petrochelidon fulva,23712,3,US-TX,Williamson,L1437688,Canyon Lake--Overlook Park/SE Nature trails,29.8603424,-98.1966476,2015-08-08,08:45 AM,eBird - Traveling Count,45,1,1.287,,1,,,,
S35026777,Cave Swallow,Petrochelidon fulva,23712,12,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2014-03-12,06:50 AM,eBird - Traveling Count,320,1,3.219,,1,,,,
S46851216,Cave Swallow,Petrochelidon fulva,23712,2,US-TX,Collin,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2019-03-10,08:14 AM,eBird - Traveling Count,58,1,2.647,,1,,,"83 degrees, partly cloudy, little to no wind.",
S36969389,Bushtit,Psaltriparus minimus,24702,2,US-TX,Dallas,L5854999,Toutant Beauregard Road (Private),29.6809816,-98.6744249,2015-07-20,07:30 AM,eBird - Traveling Count,270,0,4.023,,1,,"Seen together, constantly vocalizing.","Conducting a bird survey on a tract of private property. 76-82 degrees, overcast, light breeze.",
S57143723,Bushtit,Psaltriparus minimus,24702,4,US-TX,Denton,L3623818,Big Bend NP--Boot Canyon Trail,29.2482183,-103.2933675,2015-11-28,11:30 AM,eBird - Traveling Count,71,1,1.931,,1,,,,
S29424399,Bushtit,Psaltriparus minimus,24702,6,US-TX,Williamson,L4565181,Cross Canyon (Limited Access),29.9521057,-98.3406374,2021-12-04,08:00 AM,eBird - Traveling Count,210,1,2.414,,1,,,"68-80 degrees, sunny, little to no wind.",
S24386817,Bushtit,Psaltriparus minimus,24702,5,US-CA,Santa Clara,L3813150,Sky view  and  Camelot Drive,37.403447,-121.835931,2016-03-27,08:00 AM,eBird - Traveling Count,42,1,.966,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S24369614,Bushtit,Psaltriparus minimus,24702,15,US-CA,Santa Cruz,L3810319,Marine Parade,36.967397,-122.005289,2016-05-06,03:10 PM,eBird - Stationary Count,20,1,,,1,,,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S24395899,Wrentit,Chamaea fasciata,24876,2,US-CA,Santa Clara,L3814905,Garrod Farms,37.27623,-122.06007,2016-03-27,11:30 AM,eBird - Casual Observation,0,0,,,1,,Heard along horse riding trails,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S26676541,Ruby-crowned Kinglet,Corthylio calendula,26270,6,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S124453633,Ruby-crowned Kinglet,Corthylio calendula,26270,3,US-TX,Comal,L21884400,Hoffman Road (private),30.1305351,-97.2849251,2018-05-11,07:42 AM,eBird - Traveling Count,65,1,.644,,1,,,"42 degrees, clear sky, little to no wind.",
S62586921,Ruby-crowned Kinglet,Corthylio calendula,26270,8,US-TX,Dallas,L956160,Brackenridge Park--Joske Pavilion & Lambert Beach,29.4629383,-98.4698155,2017-07-15,08:38 AM,eBird - Traveling Count,68,1,1.931,,1,,,"45-55 degrees, clear, little to no wind.",
S41031160,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Cameron,L619020,Surfside Beach & Jetty (UTC 106),28.9381014,-95.295217,2018-06-28,08:48 AM,eBird - Traveling Count,170,1,1.448,,1,,,,
S43158516,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-TX,Denton,L128911,Big Bend NP--Chisos Basin (FWTX 42),29.2722493,-103.298049,2016-10-03,08:27 AM,eBird - Traveling Count,284,1,10.097,,1,,,"Mostly Pinnacles Trail, some Boot Springs Trail sightings included. About 60-78 degrees, partly cloudy, wind 0-10 mph.",
S62808895,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Aransas,L129005,Laguna Atascosa NWR (LTC 024),26.2295776,-97.3466982,2016-04-24,09:29 AM,eBird - Traveling Count,95,1,4.072,,1,,,,
S26029601,Ruby-crowned Kinglet,Corthylio calendula,26270,4,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2018-11-23,12:20 PM,eBird - Traveling Count,42,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",
S28373572,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Williamson,L247123,Canyon Lake--Canyon Pk (HOTE 074),29.9097001,-98.2211248,2016-04-05,06:02 PM,eBird - Traveling Count,37,1,2.414,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S53641937,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-TX,Bastrop,L600803,Trinity River Audubon Center,32.703804,-96.705555,2014-07-09,12:41 PM,eBird - Traveling Count,82,1,2.012,,1,,,"80 degrees, clear, wind 10-15 mph.",
S54580292,Ruby-crowned Kinglet,Corthylio calendula,26270,3,US-TX,Brazoria,L1050285,Lewisville Lake Environmental Learning Area (LLELA),33.0662579,-96.9750008,2017-12-23,08:28 AM,eBird - Traveling Count,68,1,5.529,,1,,,,
S44839095,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Harris,L129098,High Island--Smith Oaks Sanctuary (UTC 052),29.573681,-94.3898535,2017-12-24,02:20 PM,eBird - Traveling Count,132,1,1.609,,2,,,,
S33589249,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Nueces,L366758,Archbishop Fiorenza Park--W.of Eldridge Pkwy (Eldridge Retention Basin),29.7193575,-95.6289482,2018-02-03,03:41 PM,eBird - Traveling Count,81,1,1.287,,1,,,,
S35030290,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Brewster,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2014-03-12,01:54 PM,eBird - Traveling Count,84,1,1.609,,1,,,,
S134783046,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Fort Bend,L374130,Blucher Park (CTC 071),27.791317,-97.399174,2021-03-26,03:10 PM,eBird - Traveling Count,69,1,.738,,1,,,,
S28658846,Ruby-crowned Kinglet,Corthylio calendula,26270,3,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2017-03-07,10:20 AM,eBird - Traveling Count,74,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S124453633,Golden-crowned Kinglet,Regulus satrapa,26274,1,US-TX,Comal,L21884400,Hoffman Road (private),30.1305351,-97.2849251,2018-05-11,07:42 AM,eBird - Traveling Count,65,1,.644,,1,,,"42 degrees, clear sky, little to no wind.",
S34299134,Golden-crowned Kinglet,Regulus satrapa,26274,1,US-TX,Dallas,L775302,South Side Lions Park (HOTE 099),29.3863259,-98.4298182,2017-08-30,10:02 AM,eBird - Traveling Count,175,1,2.414,,1,,Heard,,
S41287215,Golden-crowned Kinglet,Regulus satrapa,26274,1,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-02-05,09:20 AM,eBird - Traveling Count,70,1,2.414,,1,,,,
S26659820,Golden-crowned Kinglet,Regulus satrapa,26274,2,US-TX,Williamson,L469095,Dry Comal Creek Nature Trail,29.6896093,-98.1543875,2019-04-05,03:40 PM,eBird - Traveling Count,70,0,.644,,3,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S98221666,Golden-crowned Kinglet,Regulus satrapa,26274,2,US-TX,Collin,L868594,Granger Lake--Wilson H. Fox Park,30.681953,-97.3535872,2018-07-04,08:15 AM,eBird - Traveling Count,130,1,2.816,,2,,,,
S49374097,Red-breasted Nuthatch,Sitta canadensis,26353,1,US-TX,Williamson,L8062825,Comal Avenue,29.699069,-98.116462,2021-05-01,01:00 PM,eBird - Casual Observation,,0,,,1,,"Vocalizing, next to the Berkshire Hathaway office. ",,
S57143723,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-TX,Denton,L3623818,Big Bend NP--Boot Canyon Trail,29.2482183,-103.2933675,2015-11-28,11:30 AM,eBird - Traveling Count,71,1,1.931,,1,,,,
S38203066,White-breasted Nuthatch,Sitta carolinensis,26356,8,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S41287215,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-02-05,09:20 AM,eBird - Traveling Count,70,1,2.414,,1,,,,
S54581782,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-TX,Brazoria,L366519,Lewisville Lake Park,33.0703978,-96.9915962,2017-12-23,09:58 AM,eBird - Traveling Count,34,1,1.609,,1,,Calling near campground,,
S38251364,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-CA,Santa Clara,L3813150,Sky view  and  Camelot Drive,37.403447,-121.835931,2016-08-07,11:30 AM,eBird - Casual Observation,,0,,,1,,,,
S38203066,Pygmy Nuthatch,Sitta pygmaea,26368,3,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S38340341,Pygmy Nuthatch,Sitta pygmaea,26368,8,US-CA,San Francisco,L1006665,Lands End,37.7862499,-122.5063992,2018-03-29,03:40 PM,eBird - Traveling Count,100,1,1.609,,1,,,,
S124453633,Brown Creeper,Certhia americana,26441,1,US-TX,Comal,L21884400,Hoffman Road (private),30.1305351,-97.2849251,2018-05-11,07:42 AM,eBird - Traveling Count,65,1,.644,,1,,,"42 degrees, clear sky, little to no wind.",
S38203066,Brown Creeper,Certhia americana,26441,1,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S26029601,Brown Creeper,Certhia americana,26441,2,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2018-11-23,12:20 PM,eBird - Traveling Count,42,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",
S53635448,Brown Creeper,Certhia americana,26441,1,US-TX,Bastrop,L989665,Wolf Springs Rd. E.  (incl. Blue Sky Sod Farm),32.5590397,-96.5870762,2014-07-09,10:14 AM,eBird - Traveling Count,110,1,6.437,,1,,,"75 degrees, clear, wind 10-20 mph.",
S38340341,Brown Creeper,Certhia americana,26441,1,US-CA,San Francisco,L1006665,Lands End,37.7862499,-122.5063992,2018-03-29,03:40 PM,eBird - Traveling Count,100,1,1.609,,1,,,,
S38365658,Brown Creeper,Certhia americana,26441,7,US-CA,Santa Cruz,L280576,Big Basin Redwoods SP (inland only)--please consider using more specific location,37.168643,-122.2213799,2017-05-12,11:45 AM,eBird - Traveling Count,105,1,1.609,,2,,,,
S26676541,Blue-gray Gnatcatcher,Polioptila caerulea,26546,4,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S36968939,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Comal,L5854930,1441 (Private),30.159205,-97.3144913,2018-04-22,07:50 AM,eBird - Traveling Count,86,1,1.207,,1,,,"65 degrees, clear skies, little to no wind.",
S24901991,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Dallas,L1345402,Bamberger Nature Park,29.5601056,-98.6302328,2016-01-03,04:00 PM,eBird - Traveling Count,68,1,2.575,,1,,,"<br />Submitted from eBird for iOS, version 1.1.1 Build 19",
S57143723,Blue-gray Gnatcatcher,Polioptila caerulea,26546,5,US-TX,Denton,L3623818,Big Bend NP--Boot Canyon Trail,29.2482183,-103.2933675,2015-11-28,11:30 AM,eBird - Traveling Count,71,1,1.931,,1,,,,
S44788180,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Hidalgo,L128874,Anahuac NWR (UTC 049),29.6148414,-94.5344353,2014-11-04,07:24 AM,eBird - Traveling Count,324,1,14.484,,2,,,"65-70 degrees, overcast, wind 5-15 mph NE.",
S38185895,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-AZ,Coconino,L269402,Kaibab NF--Kaibab Lake,35.2845,-112.155,2020-07-01,05:55 AM,eBird - Traveling Count,110,1,.805,,1,,,,
S31018818,Blue-gray Gnatcatcher,Polioptila caerulea,26546,3,US-TX,Tarrant,L3236111,County Road 971,33.318382,-96.628764,2016-03-26,07:54 AM,eBird - Traveling Count,63,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.2.5 Build 73",
S26906877,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Williamson,L1437688,Canyon Lake--Overlook Park/SE Nature trails,29.8603424,-98.1966476,2014-04-19,07:47 AM,eBird - Traveling Count,57,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S54580292,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Brazoria,L1050285,Lewisville Lake Environmental Learning Area (LLELA),33.0662579,-96.9750008,2017-12-23,08:28 AM,eBird - Traveling Count,68,1,5.529,,1,,,,
S49560286,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Chambers,L224113,"Cullinan Park, Sugar Land (UTC 095)",29.6355459,-95.6603193,2021-05-02,10:34 AM,eBird - Traveling Count,42,1,1.448,,1,,,,
S29131299,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Harris,L209616,High Island--Boy Scout Woods (UTC 055),29.5613445,-94.3902236,2018-10-13,05:05 PM,eBird - Traveling Count,119,1,.483,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S33586916,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Nueces,L257187,Bear Creek Park (UTC 097),29.8247288,-95.6288409,2018-02-03,02:00 PM,eBird - Traveling Count,70,1,.805,,1,,,,
S27689893,Blue-gray Gnatcatcher,Polioptila caerulea,26546,3,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2017-12-11,01:15 PM,eBird - Traveling Count,102,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S85767939,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Fort Bend,L225644,"Holt Paradise Pond, Port Aransas",27.8342117,-97.0720157,2015-10-09,06:38 PM,eBird - Traveling Count,18,1,.244,,2,,,"60 degrees, strong north wind.",
S28658846,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2017-03-07,10:20 AM,eBird - Traveling Count,74,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S29471925,Black-tailed Gnatcatcher,Polioptila melanura,26556,2,US-TX,Denton,L128911,Big Bend NP--Chisos Basin (FWTX 42),29.2722493,-103.298049,2017-06-30,07:10 AM,eBird - Traveling Count,480,1,14.484,,1,,,"Pinnacle + Boot Canyon Trail <br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S86943788,Rock Wren,Salpinctes obsoletus,26573,1,US-TX,Denton,L128910,Big Bend NP--Santa Elena Canyon (FWTX 39),29.1668521,-103.6106873,2019-04-19,12:07 PM,eBird - Traveling Count,63,1,4.609,,1,,,,
S28659467,Rock Wren,Salpinctes obsoletus,26573,1,US-TX,Collin,L1532036,Lake Georgetown--Dam area,30.6656228,-97.7266115,2017-03-07,11:40 AM,eBird - Traveling Count,36,1,.644,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",26474581
S57143723,Canyon Wren,Catherpes mexicanus,26607,2,US-TX,Denton,L3623818,Big Bend NP--Boot Canyon Trail,29.2482183,-103.2933675,2015-11-28,11:30 AM,eBird - Traveling Count,71,1,1.931,,1,,,,
S38203066,Canyon Wren,Catherpes mexicanus,26607,1,US-AZ,Coconino,L281856,Grand Canyon NP--South Rim,36.016,-112.09,2020-07-01,09:40 AM,eBird - Traveling Count,605,1,40.234,,2,,,,
S56580600,Canyon Wren,Catherpes mexicanus,26607,1,US-TX,Williamson,L1437688,Canyon Lake--Overlook Park/SE Nature trails,29.8603424,-98.1966476,2020-09-10,11:08 AM,eBird - Traveling Count,29,1,1.287,,1,,,,
S28658846,Canyon Wren,Catherpes mexicanus,26607,1,US-TX,Collin,L849838,Booty's Road Park,30.6632943,-97.7160931,2017-03-07,10:20 AM,eBird - Traveling Count,74,1,1.287,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S26676541,House Wren,Troglodytes aedon,26614,3,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S25367497,House Wren,Troglodytes aedon,26614,2,US-TX,Comal,L283372,Bastrop SP (HOTE 033),30.1125132,-97.267612,2018-12-23,09:45 AM,eBird - Traveling Count,70,1,1.609,,1,,,"<br />Submitted from eBird for iOS, version 1.1.2 Build 27",
S33150894,House Wren,Troglodytes aedon,26614,2,US-TX,Dallas,L783521,Crescent Bend Nature Park (Bexar Co.),29.5502272,-98.2325739,2019-05-12,12:40 PM,eBird - Traveling Count,75,1,.322,,1,,,,
S41031160,House Wren,Troglodytes aedon,26614,1,US-TX,Cameron,L619020,Surfside Beach & Jetty (UTC 106),28.9381014,-95.295217,2018-06-28,08:48 AM,eBird - Traveling Count,170,1,1.448,,1,,,,
S29471925,House Wren,Troglodytes aedon,26614,1,US-TX,Denton,L128911,Big Bend NP--Chisos Basin (FWTX 42),29.2722493,-103.298049,2017-06-30,07:10 AM,eBird - Traveling Count,480,1,14.484,,1,,,"Pinnacle + Boot Canyon Trail <br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S41295224,House Wren,Troglodytes aedon,26614,1,US-TX,Bastrop,L270567,White Rock Lake & Old Fish Hatchery (PPW-W 086),32.8156276,-96.7264652,2016-02-05,03:36 PM,eBird - Traveling Count,74,1,1.207,,1,,,,
S27703905,House Wren,Troglodytes aedon,26614,2,US-TX,Brewster,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2016-05-12,07:05 AM,eBird - Traveling Count,195,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S134783046,House Wren,Troglodytes aedon,26614,1,US-TX,Fort Bend,L374130,Blucher Park (CTC 071),27.791317,-97.399174,2021-03-26,03:10 PM,eBird - Traveling Count,69,1,.738,,1,,,,
S98221666,House Wren,Troglodytes aedon,26614,1,US-TX,Collin,L868594,Granger Lake--Wilson H. Fox Park,30.681953,-97.3535872,2018-07-04,08:15 AM,eBird - Traveling Count,130,1,2.816,,2,,,,
S38365658,Pacific Wren,Troglodytes pacificus,26705,1,US-CA,Santa Cruz,L280576,Big Basin Redwoods SP (inland only)--please consider using more specific location,37.168643,-122.2213799,2017-05-12,11:45 AM,eBird - Traveling Count,105,1,1.609,,2,,,,
S46665409,Winter Wren,Troglodytes hiemalis,26721,1,US-TX,Tarrant,L207868,Heard Nat. Sci. Mus.& Wildlife Sanct,33.1584503,-96.6153376,2021-04-17,04:00 PM,Historical,120,0,,,,,,2013 Christmas Bird Count,
S27323283,Winter Wren,Troglodytes hiemalis,26721,1,US-TX,Collin,L4231551,Dickerson's River Bottom,30.6511329,-97.4278421,2019-04-20,08:50 AM,eBird - Traveling Count,31,1,.322,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S29175604,Sedge Wren,Cistothorus stellaris,26729,1,US-TX,Hidalgo,L128874,Anahuac NWR (UTC 049),29.6148414,-94.5344353,2016-05-08,09:10 AM,eBird - Traveling Count,92,0,4.828,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S44824088,Sedge Wren,Cistothorus stellaris,26729,1,US-TX,Harris,L248017,Bolivar Flats Shorebird Sanctuary,29.3711371,-94.7287083,2017-12-24,09:55 AM,eBird - Traveling Count,54,1,1.609,,2,,,,
S28919233,Marsh Wren,Cistothorus palustris,26755,2,US-TX,Galveston,L273461,Goose Island SP (CTC 048),28.13255,-96.985052,2016-06-14,09:25 AM,eBird - Traveling Count,150,1,2.414,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S40836357,Marsh Wren,Cistothorus palustris,26755,2,US-TX,Cameron,L386461,"Crab Rd, Surfside",28.9488985,-95.296526,2019-05-10,07:35 AM,eBird - Traveling Count,29,1,.483,,1,,,,
S43224525,Marsh Wren,Cistothorus palustris,26755,1,US-TX,Denton,L128907,Big Bend NP--Rio Grande Village (FWTX 44),29.1809226,-102.9557133,2016-10-03,03:22 PM,eBird - Traveling Count,50,1,2.012,,1,,,Rio Grande Village,
S29147372,Marsh Wren,Cistothorus palustris,26755,18,US-TX,Hidalgo,L128874,Anahuac NWR (UTC 049),29.6148414,-94.5344353,2018-10-19,07:15 AM,eBird - Traveling Count,132,1,4.023,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S29131299,Marsh Wren,Cistothorus palustris,26755,1,US-TX,Harris,L209616,High Island--Boy Scout Woods (UTC 055),29.5613445,-94.3902236,2018-10-13,05:05 PM,eBird - Traveling Count,119,1,.483,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",
S62705798,Marsh Wren,Cistothorus palustris,26755,1,US-TX,Brewster,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2014-07-10,08:11 AM,eBird - Traveling Count,279,1,7.789,,1,,,"70-78 degrees, overcast, wind 5-15 mph S.",
S24378244,Marsh Wren,Cistothorus palustris,26755,2,US-CA,Santa Clara,L231517,Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible),37.4541093,-121.974181,2017-04-21,11:50 AM,eBird - Traveling Count,97,1,1.931,,1,,Floating dock,"<br />Submitted from eBird for iOS, version 1.0.1 Build 5",
S26676541,Carolina Wren,Thryothorus ludovicianus,26774,2,US-TX,Galveston,L130767,Aransas NWR (CTC 037) (Aransas Co.),28.3108004,-96.8011664,2018-06-30,11:55 AM,eBird - Traveling Count,173,1,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34",
S36968939,Carolina Wren,Thryothorus ludovicianus,26774,10,US-TX,Comal,L5854930,1441 (Private),30.159205,-97.3144913,2018-04-22,07:50 AM,eBird - Traveling Count,86,1,1.207,,1,,,"65 degrees, clear skies, little to no wind.",
